repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,qwen2.5-coder:7b,raw,gemma2:9b,0,0.1887,106,86,"[""Framework: nestjs 11.1.18"", ""Dependency: @aws-sdk/client-s3"", ""Dependency: @aws-sdk/s3-request-presigner"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @types/multer-s3"", ""Dependency: @types/prompts"", ""Dependency: apple-signin-auth"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: dotenv"", ""Dependency: google-auth-library"", ""Dependency: handlebars"", ""Dependency: helmet"", ""Dependency: mongoose-autopopulate"", ""Dependency: multer"", ""Dependency: multer-s3"", ""Dependency: nestjs-i18n"", ""Dependency: passport-anonymous"", ""Dependency: passport-jwt"", ""Dependency: pg"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: source-map-support"", ""Dependency: swagger-ui-express"", ""Dependency: typeorm"", ""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Endpoint: POST /auth/email/login"", ""Endpoint: POST /auth/email/register"", ""Endpoint: POST /auth/email/confirm"", ""Endpoint: POST /auth/email/confirm/new"", ""Endpoint: POST /auth/forgot/password"", ""Endpoint: POST /auth/reset/password"", ""Endpoint: GET /auth/me"", ""Endpoint: POST /auth/refresh"", ""Endpoint: POST /auth/logout"", ""Endpoint: PATCH /auth/me"", ""Endpoint: DELETE /auth/me"", ""Endpoint: POST /auth/apple/login"", ""Endpoint: POST /auth/facebook/login"", ""Endpoint: POST /auth/google/login"", ""Endpoint: POST /files/upload"", ""Endpoint: GET /files/:path"", ""Endpoint: GET /"", ""Endpoint: POST /users"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Endpoint: DELETE /users/:id"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: EnvironmentVariablesValidator"", ""Class/Service: AuthConfirmEmailDto"", ""Class/Service: AuthEmailLoginDto"", ""Class/Service: AuthForgotPasswordDto"", ""Class/Service: AuthRegisterLoginDto"", ""Class/Service: AuthResetPasswordDto"", ""Class/Service: AuthUpdateDto"", ""Class/Service: LoginResponseDto"", ""Class/Service: RefreshResponseDto"", ""Class/Service: AnonymousStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: JwtStrategy"", ""Class/Service: AuthAppleController"", ""Class/Service: AuthAppleModule"", ""Class/Service: AuthAppleService"", ""Class/Service: AuthAppleLoginDto"", ""Class/Service: AuthFacebookController"", ""Class/Service: AuthFacebookModule"", ""Class/Service: AuthFacebookService"", ""Class/Service: AuthFacebookLoginDto"", ""Class/Service: AuthGoogleController"", ""Class/Service: AuthGoogleModule"", ""Class/Service: AuthGoogleService"", ""Class/Service: AuthGoogleLoginDto"", ""Class/Service: CreateUser1715028537217"", ""Class/Service: MongooseConfigService"", ""Class/Service: SeedModule"", ""Class/Service: UserSeedModule"", ""Class/Service: UserSeedService"", ""Class/Service: RoleSeedModule"", ""Class/Service: RoleSeedService""]",1,0,[],0.25,12,"['TypeORM', 'Mongoose', 'crypto']",1,188.6,2026-08-27 17:24:13,
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.5849,106,44,"[""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Endpoint: POST /auth/email/confirm"", ""Endpoint: POST /auth/email/confirm/new"", ""Endpoint: GET /auth/me"", ""Endpoint: POST /auth/refresh"", ""Endpoint: POST /auth/logout"", ""Endpoint: PATCH /auth/me"", ""Endpoint: DELETE /auth/me"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: EnvironmentVariablesValidator"", ""Class/Service: AuthConfirmEmailDto"", ""Class/Service: AuthEmailLoginDto"", ""Class/Service: AuthForgotPasswordDto"", ""Class/Service: AuthRegisterLoginDto"", ""Class/Service: AuthResetPasswordDto"", ""Class/Service: AuthUpdateDto"", ""Class/Service: LoginResponseDto"", ""Class/Service: RefreshResponseDto"", ""Class/Service: AnonymousStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: JwtStrategy"", ""Class/Service: AuthAppleController"", ""Class/Service: AuthAppleModule"", ""Class/Service: AuthAppleService"", ""Class/Service: AuthAppleLoginDto"", ""Class/Service: AuthFacebookController"", ""Class/Service: AuthFacebookModule"", ""Class/Service: AuthFacebookService"", ""Class/Service: AuthFacebookLoginDto"", ""Class/Service: AuthGoogleController"", ""Class/Service: AuthGoogleModule"", ""Class/Service: AuthGoogleService"", ""Class/Service: AuthGoogleLoginDto"", ""Class/Service: CreateUser1715028537217"", ""Class/Service: MongooseConfigService"", ""Class/Service: SeedModule"", ""Class/Service: UserSeedModule"", ""Class/Service: UserSeedService"", ""Class/Service: RoleSeedModule"", ""Class/Service: RoleSeedService""]",1,0,[],0.1429,14,"['MongoDB', 'PostgreSQL']",1,103.2,2026-08-27 17:27:22,
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.3019,106,74,"[""Framework: nestjs 11.1.18"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/swagger"", ""Dependency: @types/multer-s3"", ""Dependency: @types/prompts"", ""Dependency: apple-signin-auth"", ""Dependency: handlebars"", ""Dependency: helmet"", ""Dependency: ms"", ""Dependency: multer"", ""Dependency: nestjs-i18n"", ""Dependency: nodemailer"", ""Dependency: passport-anonymous"", ""Dependency: passport-jwt"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: source-map-support"", ""Dependency: swagger-ui-express"", ""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Endpoint: POST /auth/email/login"", ""Endpoint: POST /auth/email/register"", ""Endpoint: POST /auth/email/confirm"", ""Endpoint: POST /auth/email/confirm/new"", ""Endpoint: POST /auth/forgot/password"", ""Endpoint: POST /auth/reset/password"", ""Endpoint: GET /auth/me"", ""Endpoint: POST /auth/refresh"", ""Endpoint: POST /auth/logout"", ""Endpoint: PATCH /auth/me"", ""Endpoint: DELETE /auth/me"", ""Endpoint: POST /auth/apple/login"", ""Endpoint: POST /auth/facebook/login"", ""Endpoint: POST /auth/google/login"", ""Endpoint: POST /files/upload"", ""Endpoint: GET /files/:path"", ""Endpoint: GET /"", ""Endpoint: POST /users"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Endpoint: DELETE /users/:id"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: EnvironmentVariablesValidator"", ""Class/Service: AuthConfirmEmailDto"", ""Class/Service: AuthEmailLoginDto"", ""Class/Service: AuthForgotPasswordDto"", ""Class/Service: AuthRegisterLoginDto"", ""Class/Service: AuthResetPasswordDto"", ""Class/Service: AuthUpdateDto"", ""Class/Service: LoginResponseDto"", ""Class/Service: RefreshResponseDto"", ""Class/Service: AnonymousStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: JwtStrategy"", ""Class/Service: AuthAppleController"", ""Class/Service: AuthAppleModule"", ""Class/Service: AuthAppleService"", ""Class/Service: AuthFacebookController"", ""Class/Service: AuthFacebookModule"", ""Class/Service: AuthFacebookService"", ""Class/Service: AuthGoogleController"", ""Class/Service: AuthGoogleModule"", ""Class/Service: AuthGoogleService"", ""Class/Service: CreateUser1715028537217"", ""Class/Service: MongooseConfigService"", ""Class/Service: SeedModule"", ""Class/Service: UserSeedModule"", ""Class/Service: UserSeedService"", ""Class/Service: RoleSeedModule"", ""Class/Service: RoleSeedService""]",1,0,[],0.2,10,"['MongoDB', 'AWS S3']",1,146.2,2026-08-27 17:29:05,
ack-nestjs-boilerplate,https://github.com/andrechristikan/ack-nestjs-boilerplate,nestjs,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,1.0,122,0,[],1,0,[],0.0,0,[],1,127.5,2026-08-27 17:31:31,
ack-nestjs-boilerplate,https://github.com/andrechristikan/ack-nestjs-boilerplate,nestjs,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,1.0,122,0,[],1,0,[],0.764,89,"['@commitlint/cli', '@commitlint/config-conventional', '@eslint/js', '@golevelup/ts-jest', '@nestjs/cli', '@nestjs/schematics', '@nestjs/testing', '@swc/cli', '@swc/core', '@swc/jest', '@types/body-parser', '@types/bytes', '@types/compression', '@types/cors', '@types/crypto-js', '@types/express', '@types/geoip-lite', '@types/jest', '@types/jsonwebtoken', '@types/lodash', '@types/luxon', '@types/ms', '@types/multer', '@types/node', '@types/papaparse', '@types/passport-jwt', '@types/response-time', '@types/supertest', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'concurrently', 'cspell', 'eslint', 'eslint-config-prettier', 'google-auth-library', 'helmet', 'husky', 'jsonwebtoken', 'jwks-rsa', 'keyv', 'lint-staged', 'mime', 'nest-commander', 'nestjs-cls', 'nestjs-i18n', 'nestjs-pino', 'nestjs-real-ip', 'otplib', 'passport', 'pino-http', 'pino-pretty', 'pino-roll', 'prettier', 'prisma', 'reflect-metadata', 'rimraf', 'rxjs', 'rxjs-marbles', 'stop-only', 'strip-ansi', 'ts-jest', 'ts-node', 'ts-prune', 'tsconfig-paths', 'typescript-eslint', 'ua-parser-js', 'verify-apple-id-token', 'yargs']",1,183.7,2026-08-27 17:33:39,
awesome-nest-boilerplate,https://github.com/NarHakobyan/awesome-nest-boilerplate,nestjs,qwen2.5-coder:7b,raw,gemma2:9b,0,0.1064,94,84,"[""Framework: nestjs ^11.1.6"", ""Dependency: @ai-sdk/anthropic"", ""Dependency: @ai-sdk/openai"", ""Dependency: @ai-sdk/openai-compatible"", ""Dependency: @aws-sdk/client-s3"", ""Dependency: @aws-sdk/client-secrets-manager"", ""Dependency: @fal-ai/client"", ""Dependency: @golevelup/nestjs-stripe"", ""Dependency: @google/genai"", ""Dependency: @nestjs/axios"", ""Dependency: @nestjs/bullmq"", ""Dependency: @nestjs/cqrs"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/schedule"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/terminus"", ""Dependency: ai"", ""Dependency: axios"", ""Dependency: bcrypt"", ""Dependency: bullmq"", ""Dependency: compression"", ""Dependency: cookie-parser"", ""Dependency: express"", ""Dependency: firebase-admin"", ""Dependency: helmet"", ""Dependency: ioredis"", ""Dependency: jsonwebtoken"", ""Dependency: limax"", ""Dependency: lodash"", ""Dependency: mime-types"", ""Dependency: morgan"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: GET /auth/me"", ""Endpoint: GET /health"", ""Endpoint: POST /posts"", ""Endpoint: GET /posts"", ""Endpoint: GET /posts/:id"", ""Endpoint: PUT /posts/:id"", ""Endpoint: DELETE /posts/:id"", ""Endpoint: GET /users/admin"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Class/Service: AppModule"", ""Class/Service: AbstractClientService"", ""Class/Service: AbstractTranslationEntity"", ""Class/Service: AbstractDto"", ""Class/Service: AbstractTranslationDto"", ""Class/Service: CreateTranslationDto"", ""Class/Service: PageMetaDto"", ""Class/Service: PageOptionsDto"", ""Class/Service: PageDto"", ""Class/Service: CreateUsersTable1622299665807"", ""Class/Service: AddUserSettings1639940635548"", ""Class/Service: AddPostsTable1641994291086"", ""Class/Service: UserSubscriber"", ""Class/Service: FileNotImageException"", ""Class/Service: PageTypeException"", ""Class/Service: UserNotFoundException"", ""Class/Service: HttpExceptionFilter"", ""Class/Service: QueryFailedFilter"", ""Class/Service: RolesGuard"", ""Class/Service: AuthUserInterceptor"", ""Class/Service: LanguageInterceptor"", ""Class/Service: TranslationInterceptor"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: LoginPayloadDto"", ""Class/Service: TokenPayloadDto"", ""Class/Service: UserLoginDto"", ""Class/Service: JwtStrategy"", ""Class/Service: PublicStrategy"", ""Class/Service: HealthCheckerController"", ""Class/Service: HealthCheckerModule"", ""Class/Service: ServiceHealthIndicator"", ""Class/Service: CreatePostCommand"", ""Class/Service: CreatePostHandler"", ""Class/Service: CreatePostDto"", ""Class/Service: PostPageOptionsDto"", ""Class/Service: PostTranslationDto"", ""Class/Service: PostDto""]",1,1,"[""Class: UserRegisterDto""]",0.4615,13,"['TypeORM', 'PostgreSQL', 'nestjs-cls', 'nestjs-i18n', 'typeorm', 'typeorm-transactional']",1,189.2,2026-08-27 17:36:42,
awesome-nest-boilerplate,https://github.com/NarHakobyan/awesome-nest-boilerplate,nestjs,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.6383,94,34,"[""Class/Service: CreateTranslationDto"", ""Class/Service: PageMetaDto"", ""Class/Service: PageOptionsDto"", ""Class/Service: PageDto"", ""Class/Service: CreateUsersTable1622299665807"", ""Class/Service: AddUserSettings1639940635548"", ""Class/Service: AddPostsTable1641994291086"", ""Class/Service: UserSubscriber"", ""Class/Service: FileNotImageException"", ""Class/Service: PageTypeException"", ""Class/Service: UserNotFoundException"", ""Class/Service: HttpExceptionFilter"", ""Class/Service: QueryFailedFilter"", ""Class/Service: RolesGuard"", ""Class/Service: AuthUserInterceptor"", ""Class/Service: LanguageInterceptor"", ""Class/Service: TranslationInterceptor"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: LoginPayloadDto"", ""Class/Service: TokenPayloadDto"", ""Class/Service: UserLoginDto"", ""Class/Service: UserRegisterDto"", ""Class/Service: JwtStrategy"", ""Class/Service: PublicStrategy"", ""Class/Service: HealthCheckerController"", ""Class/Service: HealthCheckerModule"", ""Class/Service: ServiceHealthIndicator"", ""Class/Service: CreatePostHandler"", ""Class/Service: CreatePostDto"", ""Class/Service: PostPageOptionsDto"", ""Class/Service: PostTranslationDto"", ""Class/Service: PostDto""]",1,7,"[""Dependency: @nestjs/testing"", ""Dependency: @nestjs/cli"", ""Dependency: @stylistic/eslint-plugin"", ""Dependency: @swc/cli"", ""Dependency: @swc/core""]",0.2381,21,"['TypeORM', 'AWS SDK', 'passport', 'passport-jwt', 'typeorm-transactional']",1,109.3,2026-08-27 17:39:52,
awesome-nest-boilerplate,https://github.com/NarHakobyan/awesome-nest-boilerplate,nestjs,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.0745,94,87,"[""Framework: nestjs ^11.1.6"", ""Dependency: @ai-sdk/anthropic"", ""Dependency: @ai-sdk/openai"", ""Dependency: @ai-sdk/openai-compatible"", ""Dependency: @aws-sdk/client-s3"", ""Dependency: @aws-sdk/client-secrets-manager"", ""Dependency: @fal-ai/client"", ""Dependency: @golevelup/nestjs-stripe"", ""Dependency: @google/genai"", ""Dependency: @nestjs/axios"", ""Dependency: @nestjs/bullmq"", ""Dependency: @nestjs/config"", ""Dependency: @nestjs/cqrs"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/schedule"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/terminus"", ""Dependency: @nestjs/throttler"", ""Dependency: ai"", ""Dependency: axios"", ""Dependency: bcrypt"", ""Dependency: bullmq"", ""Dependency: compression"", ""Dependency: cookie-parser"", ""Dependency: express"", ""Dependency: firebase-admin"", ""Dependency: helmet"", ""Dependency: ioredis"", ""Dependency: limax"", ""Dependency: lodash"", ""Dependency: mime-types"", ""Dependency: morgan"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: GET /auth/me"", ""Endpoint: GET /health"", ""Endpoint: POST /posts"", ""Endpoint: GET /posts"", ""Endpoint: GET /posts/:id"", ""Endpoint: PUT /posts/:id"", ""Endpoint: DELETE /posts/:id"", ""Endpoint: GET /users/admin"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Class/Service: AppModule"", ""Class/Service: AbstractClientService"", ""Class/Service: AbstractTranslationEntity"", ""Class/Service: AbstractDto"", ""Class/Service: AbstractTranslationDto"", ""Class/Service: CreateTranslationDto"", ""Class/Service: PageMetaDto"", ""Class/Service: PageOptionsDto"", ""Class/Service: PageDto"", ""Class/Service: CreateUsersTable1622299665807"", ""Class/Service: AddUserSettings1639940635548"", ""Class/Service: AddPostsTable1641994291086"", ""Class/Service: UserSubscriber"", ""Class/Service: FileNotImageException"", ""Class/Service: PageTypeException"", ""Class/Service: UserNotFoundException"", ""Class/Service: HttpExceptionFilter"", ""Class/Service: QueryFailedFilter"", ""Class/Service: RolesGuard"", ""Class/Service: AuthUserInterceptor"", ""Class/Service: LanguageInterceptor"", ""Class/Service: TranslationInterceptor"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: LoginPayloadDto"", ""Class/Service: TokenPayloadDto"", ""Class/Service: UserLoginDto"", ""Class/Service: UserRegisterDto"", ""Class/Service: JwtStrategy"", ""Class/Service: PublicStrategy"", ""Class/Service: HealthCheckerController"", ""Class/Service: HealthCheckerModule"", ""Class/Service: ServiceHealthIndicator"", ""Class/Service: CreatePostCommand"", ""Class/Service: CreatePostHandler"", ""Class/Service: CreatePostDto"", ""Class/Service: PostPageOptionsDto"", ""Class/Service: PostTranslationDto"", ""Class/Service: PostDto""]",1,0,[],0.7,10,"['PostgreSQL', 'TypeORM', 'pg', 'passport', 'passport-jwt', 'aws-sdk', 'swagger-ui-express']",1,176.0,2026-08-27 17:41:41,
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,qwen2.5-coder:7b,raw,gemma2:9b,0,0.2824,85,61,"[""Framework: nestjs ^9.0.0"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: apollo-server-core"", ""Dependency: apollo-server-express"", ""Dependency: rimraf"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @types/uuid"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: dependency-cruiser"", ""Endpoint: POST /"", ""Endpoint: DELETE /"", ""Endpoint: GET /"", ""Class/Service: AppModule"", ""Class/Service: ApiErrorResponse"", ""Class/Service: IdResponse"", ""Class/Service: PaginatedQueryRequestDto"", ""Class/Service: ResponseBase"", ""Class/Service: AppRequestContext"", ""Class/Service: RequestContextService"", ""Class/Service: ContextInterceptor"", ""Class/Service: ExceptionInterceptor"", ""Class/Service: Command"", ""Class/Service: Paginated"", ""Class/Service: ArgumentInvalidException"", ""Class/Service: ArgumentNotProvidedException"", ""Class/Service: ArgumentOutOfRangeException"", ""Class/Service: ConflictException"", ""Class/Service: NotFoundException"", ""Class/Service: InternalServerErrorException"", ""Class/Service: Guard"", ""Class/Service: CreateUserCliController"", ""Class/Service: CreateUserCommand"", ""Class/Service: CreateUserHttpController"", ""Class/Service: CreateUserMessageController"", ""Class/Service: CreateUserRequestDto"", ""Class/Service: CreateUserService"", ""Class/Service: CreateUserGraphqlResolver"", ""Class/Service: CreateUserGqlRequestDto"", ""Class/Service: IdGqlResponse"", ""Class/Service: DeleteUserHttpController"", ""Class/Service: DeleteUserCommand"", ""Class/Service: DeleteUserService"", ""Class/Service: UserRepository"", ""Class/Service: UserAddressUpdatedDomainEvent"", ""Class/Service: UserCreatedDomainEvent"", ""Class/Service: UserDeletedDomainEvent"", ""Class/Service: UserRoleChangedDomainEvent"", ""Class/Service: UserEntity"", ""Class/Service: UserAlreadyExistsError"", ""Class/Service: Address"", ""Class/Service: UserGraphqlResponseDto"", ""Class/Service: UserPaginatedGraphqlResponseDto""]",1,0,[],0.1818,11,"['PostgreSQL', 'pg']",1,117.4,2026-08-27 17:44:37,
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.4353,85,48,"[""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Endpoint: POST /"", ""Endpoint: DELETE /"", ""Endpoint: GET /"", ""Class/Service: AppModule"", ""Class/Service: ApiErrorResponse"", ""Class/Service: IdResponse"", ""Class/Service: PaginatedQueryRequestDto"", ""Class/Service: ResponseBase"", ""Class/Service: AppRequestContext"", ""Class/Service: RequestContextService"", ""Class/Service: ContextInterceptor"", ""Class/Service: ExceptionInterceptor"", ""Class/Service: Command"", ""Class/Service: Paginated"", ""Class/Service: ArgumentInvalidException"", ""Class/Service: ArgumentNotProvidedException"", ""Class/Service: ArgumentOutOfRangeException"", ""Class/Service: ConflictException"", ""Class/Service: NotFoundException"", ""Class/Service: InternalServerErrorException"", ""Class/Service: Guard"", ""Class/Service: CreateUserCliController"", ""Class/Service: CreateUserCommand"", ""Class/Service: CreateUserHttpController"", ""Class/Service: CreateUserMessageController"", ""Class/Service: CreateUserRequestDto"", ""Class/Service: CreateUserService"", ""Class/Service: CreateUserGraphqlResolver"", ""Class/Service: CreateUserGqlRequestDto"", ""Class/Service: IdGqlResponse"", ""Class/Service: DeleteUserHttpController"", ""Class/Service: DeleteUserCommand"", ""Class/Service: DeleteUserService"", ""Class/Service: UserRepository"", ""Class/Service: UserAddressUpdatedDomainEvent"", ""Class/Service: UserCreatedDomainEvent"", ""Class/Service: UserDeletedDomainEvent"", ""Class/Service: UserRoleChangedDomainEvent"", ""Class/Service: UserEntity"", ""Class/Service: UserAlreadyExistsError"", ""Class/Service: Address"", ""Class/Service: UserGraphqlResponseDto"", ""Class/Service: UserPaginatedGraphqlResponseDto""]",1,0,[],0.1,10,['SQL'],1,95.8,2026-08-27 17:46:34,
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.4353,85,48,"[""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Endpoint: POST /"", ""Endpoint: DELETE /"", ""Endpoint: GET /"", ""Class/Service: AppModule"", ""Class/Service: ApiErrorResponse"", ""Class/Service: IdResponse"", ""Class/Service: PaginatedQueryRequestDto"", ""Class/Service: ResponseBase"", ""Class/Service: AppRequestContext"", ""Class/Service: RequestContextService"", ""Class/Service: ContextInterceptor"", ""Class/Service: ExceptionInterceptor"", ""Class/Service: Command"", ""Class/Service: Paginated"", ""Class/Service: ArgumentInvalidException"", ""Class/Service: ArgumentNotProvidedException"", ""Class/Service: ArgumentOutOfRangeException"", ""Class/Service: ConflictException"", ""Class/Service: NotFoundException"", ""Class/Service: InternalServerErrorException"", ""Class/Service: Guard"", ""Class/Service: CreateUserCliController"", ""Class/Service: CreateUserCommand"", ""Class/Service: CreateUserHttpController"", ""Class/Service: CreateUserMessageController"", ""Class/Service: CreateUserRequestDto"", ""Class/Service: CreateUserService"", ""Class/Service: CreateUserGraphqlResolver"", ""Class/Service: CreateUserGqlRequestDto"", ""Class/Service: IdGqlResponse"", ""Class/Service: DeleteUserHttpController"", ""Class/Service: DeleteUserCommand"", ""Class/Service: DeleteUserService"", ""Class/Service: UserRepository"", ""Class/Service: UserAddressUpdatedDomainEvent"", ""Class/Service: UserCreatedDomainEvent"", ""Class/Service: UserDeletedDomainEvent"", ""Class/Service: UserRoleChangedDomainEvent"", ""Class/Service: UserEntity"", ""Class/Service: UserAlreadyExistsError"", ""Class/Service: Address"", ""Class/Service: UserGraphqlResponseDto"", ""Class/Service: UserPaginatedGraphqlResponseDto""]",1,0,[],1.0,11,"['GraphQL', 'Apollo Server', 'Slonik', 'eslint', 'eslint-config-prettier', 'eslint-plugin-prettier', 'jest', 'ts-jest', 'ts-loader', 'ts-node', 'tsconfig-paths']",1,119.4,2026-08-27 17:48:10,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,qwen2.5-coder:7b,raw,gemma2:9b,0,0.2576,66,49,"[""Framework: nestjs ^7.5.1"", ""Dependency: @hapi/joi"", ""Dependency: @nestjs/config"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/hapi__joi"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: typescript"", ""Endpoint: POST /auth/signup"", ""Endpoint: POST /auth/signin"", ""Endpoint: GET /tasks"", ""Endpoint: GET /tasks/:id"", ""Endpoint: POST /tasks"", ""Endpoint: DELETE /tasks/:id"", ""Endpoint: PATCH /tasks/:id/status"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService"", ""Class/Service: TransformInterceptor""]",1,0,[],0.2222,9,"['TypeORM', 'bcrypt']",1,88.4,2026-08-27 17:50:09,
