repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.6349,63,23,"[""Dependency: chai-http"", ""Dependency: cross-env"", ""Dependency: eslint-config-prettier"", ""Dependency: expeditious-engine-redis"", ""Dependency: faker"", ""Dependency: helmet"", ""Dependency: husky"", ""Dependency: i18n"", ""Dependency: istanbul-merge"", ""Dependency: jest"", ""Dependency: jsonwebtoken"", ""Dependency: lint-staged"", ""Dependency: mocha"", ""Dependency: mongo-seeding"", ""Dependency: mongoose-paginate-v2"", ""Dependency: morgan"", ""Dependency: nodemailer-mailgun-transport"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: request-ip"", ""Dependency: trim-request"", ""Dependency: uuid"", ""Dependency: validator""]",1,3,"[""nyc"", ""prettier-eslint"", ""remark-cli""]",0.8333,6,"['expeditious-engine-redis', 'nodemon', 'nyc', 'prettier-eslint', 'remark-cli']",1,26.4,2026-08-27 20:28:02,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.7273,33,9,"[""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: debug"", ""Dependency: eslint"", ""Dependency: mocha-lcov-reporter"", ""Dependency: moment"", ""Dependency: morgan"", ""Dependency: nodemon"", ""Dependency: nyc""]",1,0,[],0.25,4,['MongoDB'],1,9.4,2026-08-27 20:28:28,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.697,33,10,"[""Dependency: chai-http"", ""Dependency: nodemailer"", ""Endpoint: GET /"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id""]",1,0,[],0.2,5,['Mongoose'],1,14.4,2026-08-27 20:28:38,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.7273,33,9,"[""Dependency: chai-http"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.0,5,[],1,10.6,2026-08-27 20:28:52,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.4324,37,21,"[""Dependency: @babel/preset-env"", ""Dependency: @babel/register"", ""Dependency: @babel/runtime"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/plugin-transform-runtime"", ""Dependency: babel-loader"", ""Dependency: mock-express-response"", ""Dependency: mysql2"", ""Dependency: nodemon"", ""Dependency: os"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Endpoint: GET /allUsers"", ""Endpoint: GET /me"", ""Endpoint: POST /changePassword"", ""Endpoint: POST /login"", ""Endpoint: POST /register"", ""Dependency: babel-jest"", ""Dependency: http""]",1,0,[],0.5,6,"['Sequelize ORM for database interactions', 'bcrypt', 'chalk']",1,22.4,2026-08-27 20:29:03,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,1.0,37,0,[],1,28,"[""1"", ""11"", ""12"", ""13"", ""14""]",0.25,4,['This repository appears to be a Node.js application using Sequelize for ORM and MySQL2 for database interactions.'],1,16.6,2026-08-27 20:29:25,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,1.0,37,0,[],1,18,"[""1"", ""21"", ""22"", ""23"", ""24""]",0.4,5,"['Sequelize', 'MySQL2']",1,11.2,2026-08-27 20:29:42,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.5385,52,24,"[""Dependency: @babel/cli"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-class-properties"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/preset-env"", ""Dependency: babel-core"", ""Dependency: body-parser"", ""Dependency: dotenv"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-config-standard"", ""Dependency: eslint-friendly-formatter"", ""Dependency: eslint-loader"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-node"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-promise"", ""Dependency: eslint-plugin-standard"", ""Dependency: mock-req-res"", ""Dependency: morgan"", ""Dependency: nodemon"", ""Dependency: rimraf"", ""Dependency: supertest"", ""Dependency: jsonwebtoken""]",1,0,[],0.5,4,"['MongoDB', 'JWT']",1,26.4,2026-08-27 20:29:53,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.7692,52,12,"[""Dependency: @babel/plugin-proposal-class-properties"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/preset-env"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-node"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-promise"", ""Dependency: eslint-plugin-standard"", ""Dependency: mock-req-res"", ""Dependency: rimraf"", ""Dependency: supertest""]",1,0,[],0.25,4,['Mongoose'],1,14.6,2026-08-27 20:30:20,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,1.0,52,0,[],1,37,"[""16"", ""17"", ""18"", ""19"", ""20""]",0.5,4,"['item management', 'list management']",1,24.3,2026-08-27 20:30:34,
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,1.0,82,0,[],1,82,"[""1"", ""2"", ""3"", ""4"", ""5""]",0.25,4,"['This repository is a NestJS application that implements a real-world API, likely for a blogging or social media platform.']",1,44.8,2026-08-27 20:30:58,
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.6463,82,29,"[""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/typeorm"", ""Dependency: @nestjs/websockets"", ""Dependency: argon2"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: crypto"", ""Dependency: crypto-js"", ""Dependency: deep-extend"", ""Dependency: extend"", ""Dependency: jest"", ""Dependency: jsonwebtoken"", ""Dependency: mysql"", ""Dependency: nodemon"", ""Dependency: passport-jwt"", ""Dependency: reflect-metadata"", ""Dependency: rxjs"", ""Dependency: slug"", ""Dependency: supertest"", ""Dependency: swagger-ui-express"", ""Dependency: ts-jest"", ""Dependency: ts-node"", ""Dependency: typeorm"", ""Language: typescript"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: atob""]",1,0,[],0.25,4,['Passport-JWT'],1,24.1,2026-08-27 20:31:43,
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,1.0,82,0,[],1,60,"[""22"", ""24"", ""25"", ""26"", ""27""]",0.2,5,['MySQL'],1,32.8,2026-08-27 20:32:07,
nestjs-prisma-starter,https://github.com/notiz-dev/nestjs-prisma-starter,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.25,76,57,"[""Dependency: @apollo/server"", ""Dependency: @devoxa/prisma-relay-cursor-connection"", ""Dependency: @nestjs/apollo"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @swc/cli"", ""Dependency: @swc/core"", ""Dependency: @types/chance"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: @types/bcrypt"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: chance"", ""Dependency: class-transformer"", ""Dependency: graphql-subscriptions"", ""Dependency: nestjs-prisma"", ""Class/Service: AppController"", ""Class/Service: AppModule"", ""Class/Service: AppResolver"", ""Class/Service: AppService"", ""Class/Service: AuthModule"", ""Class/Service: AuthResolver"", ""Class/Service: AuthService"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: SignupInput"", ""Class/Service: GqlAuthGuard"", ""Class/Service: JwtStrategy"", ""Class/Service: Auth"", ""Class/Service: Token"", ""Class/Service: PasswordService"", ""Class/Service: PageInfo"", ""Class/Service: PaginationArgs"", ""Class/Service: GqlConfigService"", ""Class/Service: PostIdArgs"", ""Class/Service: UserIdArgs"", ""Class/Service: CreatePostInput"", ""Class/Service: PostOrder"", ""Class/Service: PostConnection"", ""Class/Service: Post"", ""Class/Service: PostsModule"", ""Class/Service: PostsResolver"", ""Class/Service: ChangePasswordInput"", ""Class/Service: UpdateUserInput"", ""Class/Service: User"", ""Class/Service: UsersModule"", ""Class/Service: UsersResolver"", ""Class/Service: UsersService""]",1,3,"[""graphql-tag"", ""graphql-tag"", ""uuid""]",0.2857,7,"['type-graphql', 'uuid']",1,66.0,2026-08-27 20:32:40,
nestjs-prisma-starter,https://github.com/notiz-dev/nestjs-prisma-starter,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.8553,76,11,"[""Dependency: @nestjs/cli"", ""Dependency: @nestjs/platform-express"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint-plugin-prettier"", ""Dependency: @swc/cli"", ""Dependency: @swc/core"", ""Dependency: @types/chance"", ""Dependency: @types/jest"", ""Dependency: @types/node""]",1,5,"[""prettier"", ""ts-jest"", ""ts-loader"", ""ts-node"", ""tsconfig-paths""]",0.25,4,['Prisma for database operations'],1,19.4,2026-08-27 20:33:46,
nestjs-prisma-starter,https://github.com/notiz-dev/nestjs-prisma-starter,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.8026,76,15,"[""Dependency: @nestjs/cli"", ""Dependency: @swc/cli"", ""Dependency: @nestjs/testing"", ""Dependency: @nestjs/schematics"", ""Dependency: @types/chance"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: @types/bcrypt"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node""]",1,0,[],0.2,5,['Prisma'],1,18.5,2026-08-27 20:34:06,
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.2642,106,78,"[""Framework: nestjs 11.1.18"", ""Dependency: @types/multer-s3"", ""Dependency: @types/prompts"", ""Dependency: apple-signin-auth"", ""Dependency: dotenv"", ""Dependency: handlebars"", ""Dependency: helmet"", ""Dependency: mongoose-autopopulate"", ""Dependency: ms"", ""Dependency: multer"", ""Dependency: multer-s3"", ""Dependency: nestjs-i18n"", ""Dependency: nodemailer"", ""Dependency: passport"", ""Dependency: passport-anonymous"", ""Dependency: passport-jwt"", ""Dependency: pg"", ""Dependency: rimraf"", ""Dependency: source-map-support"", ""Dependency: swagger-ui-express"", ""Dependency: typeorm"", ""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Endpoint: POST /auth/email/login"", ""Endpoint: POST /auth/email/register"", ""Endpoint: POST /auth/email/confirm"", ""Endpoint: POST /auth/email/confirm/new"", ""Endpoint: POST /auth/forgot/password"", ""Endpoint: POST /auth/reset/password"", ""Endpoint: GET /auth/me"", ""Endpoint: POST /auth/refresh"", ""Endpoint: POST /auth/logout"", ""Endpoint: PATCH /auth/me"", ""Endpoint: DELETE /auth/me"", ""Endpoint: POST /auth/apple/login"", ""Endpoint: POST /auth/facebook/login"", ""Endpoint: POST /auth/google/login"", ""Endpoint: POST /files/upload"", ""Endpoint: GET /files/:path"", ""Endpoint: GET /"", ""Endpoint: POST /users"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Endpoint: DELETE /users/:id"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: EnvironmentVariablesValidator"", ""Class/Service: AuthConfirmEmailDto"", ""Class/Service: AuthEmailLoginDto"", ""Class/Service: AuthForgotPasswordDto"", ""Class/Service: AuthRegisterLoginDto"", ""Class/Service: AuthResetPasswordDto"", ""Class/Service: AuthUpdateDto"", ""Class/Service: LoginResponseDto"", ""Class/Service: RefreshResponseDto"", ""Class/Service: AnonymousStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: JwtStrategy"", ""Class/Service: AuthAppleController"", ""Class/Service: AuthAppleModule"", ""Class/Service: AuthAppleService"", ""Class/Service: AuthFacebookController"", ""Class/Service: AuthFacebookModule"", ""Class/Service: AuthFacebookService"", ""Class/Service: AuthGoogleController"", ""Class/Service: AuthGoogleModule"", ""Class/Service: AuthGoogleService"", ""Class/Service: AuthGoogleLoginDto"", ""Class/Service: CreateUser1715028537217"", ""Class/Service: MongooseConfigService"", ""Class/Service: SeedModule"", ""Class/Service: UserSeedModule"", ""Class/Service: UserSeedService"", ""Class/Service: RoleSeedModule"", ""Class/Service: RoleSeedService""]",1,0,[],0.5,6,"['Mongoose', 'NestJS Swagger', 'NestJS Mailer']",1,158.8,2026-08-27 20:34:24,
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.5755,106,45,"[""Dependency: apple-signin-auth"", ""Dependency: ms"", ""Dependency: swagger-ui-express"", ""Dependency: nestjs-i18n"", ""Dependency: nodemailer"", ""Dependency: passport"", ""Dependency: passport-anonymous"", ""Dependency: passport-jwt"", ""Dependency: pg"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: source-map-support"", ""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Endpoint: POST /auth/apple/login"", ""Endpoint: POST /auth/facebook/login"", ""Endpoint: POST /auth/google/login"", ""Endpoint: POST /files/upload"", ""Endpoint: GET /files/:path"", ""Endpoint: GET /"", ""Endpoint: POST /users"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Endpoint: DELETE /users/:id"", ""Class/Service: AuthAppleController"", ""Class/Service: AuthAppleModule"", ""Class/Service: AuthAppleService"", ""Class/Service: AuthAppleLoginDto"", ""Class/Service: AuthFacebookController"", ""Class/Service: AuthFacebookModule"", ""Class/Service: AuthFacebookService"", ""Class/Service: AuthFacebookLoginDto"", ""Class/Service: AuthGoogleController"", ""Class/Service: AuthGoogleModule"", ""Class/Service: AuthGoogleService"", ""Class/Service: AuthGoogleLoginDto"", ""Class/Service: CreateUser1715028537217"", ""Class/Service: MongooseConfigService"", ""Class/Service: SeedModule"", ""Class/Service: UserSeedModule"", ""Class/Service: UserSeedService"", ""Class/Service: RoleSeedModule"", ""Class/Service: RoleSeedService""]",1,0,[],0.2857,7,"['MongoDB', 'PostgreSQL']",1,54.7,2026-08-27 20:37:03,
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,1.0,106,0,[],1,86,"[""17"", ""22"", ""23"", ""24"", ""25""]",0.25,4,['MongoDB'],1,44.8,2026-08-27 20:37:58,
ack-nestjs-boilerplate,https://github.com/andrechristikan/ack-nestjs-boilerplate,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.0,122,0,[],0,0,[],0.0,0,[],1,642.3,2026-08-27 20:38:42,
ack-nestjs-boilerplate,https://github.com/andrechristikan/ack-nestjs-boilerplate,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.4508,122,67,"[""Dependency: @aws-sdk/s3-request-presigner"", ""Class/Service: AwsS3PresignRequestDto"", ""Class/Service: AwsS3PresignPartRequestDto"", ""Class/Service: AwsS3MultipartPartResponseDto"", ""Class/Service: AwsS3MultipartResponseDto"", ""Class/Service: AwsS3PresignResponseDto"", ""Class/Service: AwsS3PresignPartResponseDto"", ""Class/Service: AwsS3ResponseDto"", ""Class/Service: AwsServiceUnavailableException"", ""Class/Service: AwsS3Service"", ""Class/Service: AwsSESService"", ""Class/Service: CacheMainModule"", ""Class/Service: DatabaseModule"", ""Class/Service: DatabaseIdResponseDto"", ""Class/Service: DatabaseResponseDto"", ""Class/Service: DatabaseClientFactory"", ""Class/Service: DatabaseService"", ""Class/Service: DatabaseExtensionUtil"", ""Class/Service: DatabaseUtil"", ""Class/Service: FileUploadMultipleRequestDto"", ""Class/Service: FileUploadSingleRequestDto"", ""Class/Service: FileExceedMaxDataImportException"", ""Class/Service: FileExtensionInvalidException"", ""Class/Service: FileImportException"", ""Class/Service: FileRequiredExtractFirstException"", ""Class/Service: FileRequiredException"", ""Class/Service: FileModule"", ""Class/Service: FileCsvParsePipe"", ""Class/Service: MixinFileCsvValidationPipe"", ""Class/Service: MixinFileExtensionPipe"", ""Class/Service: JwtKeysGenerator"", ""Class/Service: AppModule"", ""Class/Service: AppEnvDto"", ""Class/Service: AppUnknownException"", ""Class/Service: AppBaseExceptionFilter"", ""Class/Service: AppGeneralFilter"", ""Class/Service: AppHttpFilter"", ""Class/Service: AppValidationImportFilter"", ""Class/Service: AppValidationFilter"", ""Endpoint: GET /user/:userId/activity-log/list"", ""Endpoint: GET /user/activity-log/list"", ""Endpoint: GET /api-key/list"", ""Endpoint: POST /api-key/create"", ""Endpoint: PATCH /api-key/update/:apiKeyId/reset"", ""Endpoint: PUT /api-key/update/:apiKeyId"", ""Endpoint: PUT /api-key/update/:apiKeyId/date"", ""Endpoint: PATCH /api-key/update/:apiKeyId/status"", ""Endpoint: DELETE /api-key/delete/:apiKeyId"", ""Endpoint: GET /country/list"", ""Endpoint: GET /user/:userId/device/list"", ""Endpoint: DELETE /user/:userId/device/remove/:deviceOwnershipId"", ""Endpoint: GET /user/device/list"", ""Endpoint: POST /user/device/refresh"", ""Endpoint: DELETE /user/device/remove/:deviceOwnershipId"", ""Endpoint: GET /feature-flag/list"", ""Endpoint: PATCH /feature-flag/update/:featureFlagId/status"", ""Endpoint: PUT /feature-flag/update/:featureFlagId/metadata"", ""Endpoint: GET /user/:userId/session/list"", ""Endpoint: DELETE /user/:userId/session/revoke/:sessionId"", ""Endpoint: GET /user/:userId/password-history/list"", ""Endpoint: GET /user/password-history/list"", ""Endpoint: GET /role/list"", ""Endpoint: GET /role/get/:roleId"", ""Endpoint: POST /role/create"", ""Endpoint: PUT /role/update/:roleId"", ""Endpoint: DELETE /role/delete/:roleId"", ""Endpoint: GET /role/get/:roleId/abilities""]",1,0,[],1.0,4,"['@commitlint/cli', '@swc/cli', 'nest-commander', 'nestjs-cls']",1,135.7,2026-08-27 20:49:25,
awesome-nest-boilerplate,https://github.com/NarHakobyan/awesome-nest-boilerplate,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.0106,94,93,"[""Framework: nestjs ^11.1.6"", ""Language: typescript"", ""Dependency: @ai-sdk/anthropic"", ""Dependency: @ai-sdk/openai"", ""Dependency: @ai-sdk/openai-compatible"", ""Dependency: @aws-sdk/client-s3"", ""Dependency: @aws-sdk/client-secrets-manager"", ""Dependency: @fal-ai/client"", ""Dependency: @golevelup/nestjs-stripe"", ""Dependency: @google/genai"", ""Dependency: @nestjs/axios"", ""Dependency: @nestjs/bullmq"", ""Dependency: @nestjs/common"", ""Dependency: @nestjs/config"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/cqrs"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/schedule"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/terminus"", ""Dependency: @nestjs/throttler"", ""Dependency: ai"", ""Dependency: axios"", ""Dependency: bcrypt"", ""Dependency: bullmq"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: compression"", ""Dependency: cookie-parser"", ""Dependency: express"", ""Dependency: firebase-admin"", ""Dependency: helmet"", ""Dependency: ioredis"", ""Dependency: jsonwebtoken"", ""Dependency: limax"", ""Dependency: lodash"", ""Dependency: mime-types"", ""Dependency: morgan"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: GET /auth/me"", ""Endpoint: GET /health"", ""Endpoint: POST /posts"", ""Endpoint: GET /posts"", ""Endpoint: GET /posts/:id"", ""Endpoint: PUT /posts/:id"", ""Endpoint: DELETE /posts/:id"", ""Endpoint: GET /users/admin"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Class/Service: AppModule"", ""Class/Service: AbstractClientService"", ""Class/Service: AbstractTranslationEntity"", ""Class/Service: AbstractDto"", ""Class/Service: AbstractTranslationDto"", ""Class/Service: CreateTranslationDto"", ""Class/Service: PageMetaDto"", ""Class/Service: PageOptionsDto"", ""Class/Service: PageDto"", ""Class/Service: CreateUsersTable1622299665807"", ""Class/Service: AddUserSettings1639940635548"", ""Class/Service: AddPostsTable1641994291086"", ""Class/Service: UserSubscriber"", ""Class/Service: FileNotImageException"", ""Class/Service: PageTypeException"", ""Class/Service: UserNotFoundException"", ""Class/Service: HttpExceptionFilter"", ""Class/Service: QueryFailedFilter"", ""Class/Service: RolesGuard"", ""Class/Service: AuthUserInterceptor"", ""Class/Service: LanguageInterceptor"", ""Class/Service: TranslationInterceptor"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: LoginPayloadDto"", ""Class/Service: TokenPayloadDto"", ""Class/Service: UserLoginDto"", ""Class/Service: UserRegisterDto"", ""Class/Service: JwtStrategy"", ""Class/Service: PublicStrategy"", ""Class/Service: HealthCheckerController"", ""Class/Service: HealthCheckerModule"", ""Class/Service: ServiceHealthIndicator"", ""Class/Service: CreatePostCommand"", ""Class/Service: CreatePostHandler"", ""Class/Service: CreatePostDto"", ""Class/Service: PostPageOptionsDto"", ""Class/Service: PostTranslationDto"", ""Class/Service: PostDto""]",1,0,[],0.2,5,['PostgreSQL'],1,200.5,2026-08-27 20:51:40,
awesome-nest-boilerplate,https://github.com/NarHakobyan/awesome-nest-boilerplate,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.9894,94,1,"[""Dependency: ai""]",1,41,"[""@biomejs/biome"", ""@eslint/eslintrc"", ""@eslint/js"", ""@stylistic/eslint-plugin"", ""@swc/cli""]",1.0,10,"['@biomejs/biome', '@swc/cli', '@swc/core', '@swc/plugin-transform-imports', 'http-proxy', 'knip', 'taze', 'vite', 'vite-plugin-node', 'vitepress']",1,51.4,2026-08-27 20:55:01,
awesome-nest-boilerplate,https://github.com/NarHakobyan/awesome-nest-boilerplate,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.2766,94,68,"[""Dependency: @ai-sdk/anthropic"", ""Dependency: @ai-sdk/openai"", ""Dependency: @ai-sdk/openai-compatible"", ""Dependency: @aws-sdk/client-s3"", ""Dependency: @aws-sdk/client-secrets-manager"", ""Dependency: @fal-ai/client"", ""Dependency: @golevelup/nestjs-stripe"", ""Dependency: @google/genai"", ""Dependency: @nestjs/axios"", ""Dependency: @nestjs/bullmq"", ""Dependency: @nestjs/cqrs"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/schedule"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/terminus"", ""Dependency: @nestjs/throttler"", ""Dependency: axios"", ""Dependency: bcrypt"", ""Dependency: bullmq"", ""Dependency: compression"", ""Dependency: cookie-parser"", ""Dependency: express"", ""Dependency: firebase-admin"", ""Dependency: helmet"", ""Dependency: ioredis"", ""Dependency: jsonwebtoken"", ""Dependency: limax"", ""Dependency: lodash"", ""Dependency: mime-types"", ""Dependency: morgan"", ""Class/Service: FileNotImageException"", ""Class/Service: PageTypeException"", ""Class/Service: UserNotFoundException"", ""Class/Service: HttpExceptionFilter"", ""Class/Service: QueryFailedFilter"", ""Class/Service: RolesGuard"", ""Class/Service: AuthUserInterceptor"", ""Class/Service: LanguageInterceptor"", ""Class/Service: TranslationInterceptor"", ""Class/Service: CreateTranslationDto"", ""Class/Service: PageMetaDto"", ""Class/Service: PageOptionsDto"", ""Class/Service: PageDto"", ""Class/Service: CreateUsersTable1622299665807"", ""Class/Service: AddUserSettings1639940635548"", ""Class/Service: AddPostsTable1641994291086"", ""Class/Service: UserSubscriber"", ""Class/Service: CreatePostCommand"", ""Class/Service: CreatePostHandler"", ""Class/Service: CreatePostDto"", ""Class/Service: PostPageOptionsDto"", ""Class/Service: PostTranslationDto"", ""Class/Service: PostDto"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: LoginPayloadDto"", ""Class/Service: TokenPayloadDto"", ""Class/Service: UserLoginDto"", ""Class/Service: UserRegisterDto"", ""Class/Service: JwtStrategy"", ""Class/Service: PublicStrategy"", ""Class/Service: HealthCheckerController"", ""Class/Service: HealthCheckerModule"", ""Class/Service: ServiceHealthIndicator""]",1,0,[],0.2,5,['PostgreSQL'],1,59.3,2026-08-27 20:55:52,
